,location,total_sqft,bath,price,bhk
2068,Harlur,1749.0,3.0,115.0,3
2069,Harlur,3385.0,4.0,260.0,4
2070,Harlur,2240.0,5.0,155.0,3
2071,Harlur,1758.0,3.0,133.0,3
2072,Harlur,1197.0,2.0,79.0,2
2073,Harlur,1174.0,2.0,78.0,2
2074,Harlur,1197.0,2.0,79.0,2
2075,Harlur,1749.0,3.0,112.0,3
2076,Harlur,1174.0,2.0,75.0,2
2077,Harlur,1620.0,3.0,110.0,3
2078,Harlur,1762.0,3.0,133.0,3
2079,Harlur,1756.0,3.0,131.0,3
2080,Harlur,1755.0,3.0,130.0,3
2081,Harlur,1864.0,3.0,140.0,3
2082,Harlur,1331.0,2.0,88.0,2
2083,Harlur,1752.12,3.0,133.0,3
2084,Harlur,1756.0,3.0,128.0,3
2085,Harlur,1749.0,3.0,120.0,3
2086,Harlur,1197.0,2.0,82.0,2
2087,Harlur,1303.0,2.0,90.0,2
2088,Harlur,1754.0,3.0,132.0,3
2089,Harlur,1174.0,2.0,75.0,2
2090,Harlur,1756.0,3.0,134.0,3
2091,Harlur,1197.0,2.0,78.0,2
2092,Harlur,1290.0,2.0,89.9,2
2093,Harlur,1386.0,2.0,85.0,2
2094,Harlur,1174.0,2.0,74.0,2
2095,Harlur,1174.0,2.0,78.0,2
2096,Harlur,1755.0,3.0,115.0,3
2097,Harlur,1197.0,2.0,77.0,2
2098,Harlur,1752.12,3.0,125.0,3
2099,Harlur,2569.0,5.0,180.0,4
2100,Harlur,1197.0,2.0,76.0,2
2101,Harlur,1197.0,2.0,75.0,2
2102,Harlur,1755.0,3.0,117.0,3
2103,Harlur,1197.0,2.0,79.9,2
2104,Harlur,2990.0,4.0,225.0,4
2105,Harlur,1370.0,2.0,88.0,2
2106,Hebbal,1760.0,2.0,123.0,3
2107,Hebbal,1900.0,3.0,119.0,3
2108,Hebbal,1349.0,2.0,98.2,2
2109,Hebbal,2483.0,5.0,212.0,4
2110,Hebbal,1760.0,2.0,130.0,3
2111,Hebbal,3450.0,5.0,260.0,3
2112,Hebbal,1920.0,3.0,134.0,3
2113,Hebbal,1337.0,2.0,82.0,2
2114,Hebbal,1349.0,2.0,98.0,2
2115,Hebbal,1255.0,2.0,77.68,3
2116,Hebbal,1355.0,3.0,83.87,3
2117,Hebbal,1790.0,3.0,127.0,3
2118,Hebbal,1985.0,4.0,189.0,3
2119,Hebbal,2483.0,5.0,215.0,4
2120,Hebbal,812.0,2.0,55.0,2
2121,Hebbal,1255.0,2.0,77.68,3
2122,Hebbal,823.0,2.0,50.63,2
2123,Hebbal,1420.0,2.0,123.0,2
2124,Hebbal,1069.0,3.0,65.4,3
2125,Hebbal,1420.0,2.0,99.39,2
2126,Hebbal,4235.0,4.0,365.0,4
2127,Hebbal,1700.0,3.0,124.0,3
2128,Hebbal,1420.0,2.0,99.39,2
2129,Hebbal,1355.0,3.0,83.87,3
2130,Hebbal,1440.0,2.0,115.0,2
2131,Hebbal,1355.0,3.0,83.87,3
2132,Hebbal,2400.0,4.0,180.0,3
2133,Hebbal,1255.0,2.0,77.68,3
2134,Hebbal,1420.0,2.0,107.0,2
2135,Hebbal,1320.0,2.0,92.0,2
2136,Hebbal,919.0,2.0,49.0,2
2137,Hebbal,1645.0,3.0,135.0,3
2138,Hebbal,2080.0,3.0,175.0,3
2139,Hebbal,1355.0,3.0,83.87,3
2140,Hebbal,2483.0,5.0,230.0,4
2141,Hebbal,2600.0,3.0,195.0,3
2142,Hebbal,1645.0,3.0,117.0,3
2143,Hebbal,1251.0,2.0,88.73,2
2144,Hebbal,1645.0,3.0,121.0,3
2145,Hebbal,1760.0,3.0,123.0,3
2146,Hebbal,1645.0,3.0,120.0,3
2147,Hebbal,1255.0,2.0,90.0,3
2148,Hebbal,1645.0,3.0,117.0,3
2149,Hebbal,1255.0,3.0,77.68,3
2150,Hebbal,1636.0,3.0,119.0,3
2151,Hebbal,1255.0,2.0,95.0,3
2152,Hebbal,1255.0,2.0,95.0,3
2153,Hebbal,1088.0,2.0,61.45,2
2154,Hebbal,1349.0,2.0,97.8,2
2155,Hebbal,1255.0,3.0,77.68,3
2156,Hebbal,1344.0,2.0,108.0,2
2157,Hebbal,1255.0,2.0,90.0,3
2158,Hebbal,1255.0,3.0,77.68,3
2159,Hebbal,1088.0,2.0,62.0,2
2160,Hebbal,1987.0,4.0,165.0,3
2161,Hebbal,1299.0,2.0,100.0,2
2162,Hebbal,1645.0,3.0,117.0,3
2163,Hebbal,1390.0,2.0,95.0,2
2164,Hebbal,1333.0,2.0,100.0,2
2165,Hebbal,1355.0,3.0,83.87,3
2166,Hebbal,2650.0,4.0,199.0,3
2167,Hebbal,1800.0,3.0,140.0,3
2168,Hebbal,2470.0,4.0,203.0,4
2169,Hebbal,1255.0,2.0,95.0,3
2170,Hebbal,1333.0,2.0,104.0,2
2171,Hebbal,1645.0,3.0,117.0,3
2172,Hebbal,2600.0,3.0,199.0,3
2173,Hebbal,1345.0,2.0,97.0,2
2174,Hebbal,985.0,2.0,62.0,2
2175,Hebbal,1320.0,2.0,91.0,2
2176,Hebbal,2388.0,3.0,195.0,3
2177,Hebbal,1040.0,2.0,55.0,2
2178,Hebbal,2600.0,3.0,195.0,3
2179,Hebbal,1645.0,3.0,113.0,3
2180,Hebbal,1355.0,3.0,83.87,3
2181,Hebbal,1420.0,2.0,99.39,2
2182,Hebbal,1590.0,3.0,96.0,3
2183,Hebbal,3520.0,5.0,320.0,3
2184,Hebbal,1162.0,2.0,69.0,2
2185,Hebbal,1100.0,2.0,60.0,2
2186,Hebbal,4235.0,5.0,364.0,4
2187,Hebbal,1299.0,2.0,97.0,2
2188,Hebbal,1255.0,3.0,77.68,3
2189,Hebbal,2470.0,5.0,192.0,4
2190,Hebbal,1645.0,3.0,117.0,3
2191,Hebbal,1920.0,3.0,134.0,3
2192,Hebbal,3520.0,5.0,240.0,3
2193,Hebbal,1920.0,3.0,150.0,3
2194,Hebbal,2375.0,4.0,189.0,4
2195,Hebbal,1420.0,2.0,99.26,2
2196,Hebbal,1252.0,2.0,92.0,2
2197,Hebbal,1294.0,2.0,115.0,2
2198,Hebbal,1740.0,2.0,137.0,3
2199,Hebbal,1430.0,3.0,85.0,3
2200,Hebbal,1662.0,3.0,155.0,3
2201,Hebbal,1349.0,2.0,98.0,2
2202,Hebbal,4000.0,6.0,370.0,4
2203,Hebbal,1349.0,2.0,96.8,2
2204,Hebbal Kempapura,1700.0,3.0,155.0,3
2205,Hebbal Kempapura,1800.0,3.0,175.0,3
2206,Hebbal Kempapura,2900.0,4.0,300.0,3
2207,Hebbal Kempapura,3522.0,3.0,380.0,3
2208,Hebbal Kempapura,1200.0,2.0,125.0,2
2209,Hebbal Kempapura,2900.0,4.0,240.0,3
2210,Hebbal Kempapura,3900.0,5.0,360.0,4
2211,Hebbal Kempapura,1300.0,2.0,102.0,2
2212,Hebbal Kempapura,1466.0,2.0,140.0,3
2213,Hebbal Kempapura,1725.0,2.0,165.0,3
2214,Hebbal Kempapura,1200.0,3.0,125.0,3
2215,Hebbal Kempapura,3408.0,3.0,260.0,3
2216,Hebbal Kempapura,1485.0,3.0,132.0,2
2217,Hebbal Kempapura,1400.0,2.0,108.0,2
2218,Hebbal Kempapura,1800.0,3.0,150.0,3
2219,Hebbal Kempapura,1785.0,3.0,165.0,3
2220,Hebbal Kempapura,3729.0,4.0,384.0,4
2221,Hebbal Kempapura,1600.0,3.0,170.0,3
2222,Hebbal Kempapura,1730.0,3.0,175.0,3
2223,Hegde Nagar,1569.0,3.0,101.0,3
2224,Hegde Nagar,3000.0,7.0,210.0,6
2225,Hegde Nagar,2026.0,3.0,132.0,3
2226,Hegde Nagar,1801.0,3.0,115.0,3
2227,Hegde Nagar,1341.0,2.0,97.0,2
2228,Hegde Nagar,2112.95,4.0,145.0,3
2229,Hegde Nagar,1703.0,3.0,113.0,3
2230,Hegde Nagar,1570.0,3.0,105.0,3
2231,Hegde Nagar,1801.0,3.0,140.0,3
2232,Hegde Nagar,1584.01,3.0,103.0,3
2233,Hegde Nagar,1965.0,4.0,125.0,3
2234,Hegde Nagar,1200.0,2.0,75.0,2
2235,Hegde Nagar,1847.0,3.0,135.0,3
2236,Hegde Nagar,1965.0,4.0,132.0,3
2237,Hegde Nagar,1703.0,3.0,125.0,3
2238,Hegde Nagar,1847.0,3.0,125.0,3
2239,Hegde Nagar,2144.6,4.0,145.0,3
2240,Hegde Nagar,1718.0,3.0,119.0,3
2241,Hegde Nagar,1847.0,3.0,123.0,3
2242,Hegde Nagar,1703.0,3.0,130.0,3
2243,Hegde Nagar,2087.01,4.0,135.0,3
2244,Hegde Nagar,1718.0,3.0,130.0,3
2245,Hegde Nagar,1884.0,4.0,118.0,3
2246,Hegde Nagar,1930.0,4.0,122.0,3
2247,Hegde Nagar,1584.01,3.0,104.0,3
2248,Hegde Nagar,2162.03,4.0,129.0,3
2249,Hegde Nagar,2087.01,4.0,160.0,3
2250,Hegde Nagar,1000.0,2.0,66.0,2
2251,Hegde Nagar,1348.0,2.0,80.5,3
2252,Hennur,1075.0,2.0,52.0,2
2253,Hennur,1255.0,2.0,52.32,2
2254,Hennur,1225.0,2.0,57.0,2
2255,Hennur,1255.0,2.0,57.5,2
2256,Hennur,1259.0,2.0,57.0,2
2257,Hennur,1255.0,2.0,53.5,2
2258,Hennur,1285.0,2.0,60.0,2
2259,Hennur,1285.0,2.0,60.0,2
2260,Hennur,1100.0,2.0,60.0,2
2261,Hennur,1255.0,2.0,58.0,2
2262,Hennur,1040.0,2.0,42.12,2
2263,Hennur,1255.0,2.0,54.5,2
2264,Hennur,1255.0,2.0,55.5,2
2265,Hennur,1231.0,2.0,50.0,2
2266,Hennur,2500.0,5.0,125.0,5
2267,Hennur,1160.0,2.0,49.0,2
2268,Hennur,2400.0,3.0,135.0,3
2269,Hennur,1255.0,2.0,53.5,2
2270,Hennur,1255.0,2.0,55.5,2
2271,Hennur,1100.0,2.0,44.55,2
2272,Hennur,1255.0,2.0,57.5,2
2273,Hennur,960.0,2.0,48.0,2
2274,Hennur,1020.0,2.0,48.0,2
2275,Hennur,1255.0,2.0,52.32,2
2276,Hennur,1295.0,2.0,64.0,2
2277,Hennur,1935.0,3.0,102.0,3
2278,Hennur,1345.0,2.0,69.0,3
2279,Hennur,1255.0,2.0,58.0,2
2280,Hennur,1420.0,2.0,62.0,2
2281,Hennur,1155.0,2.0,54.5,2
2282,Hennur,1255.0,2.0,52.32,2
2283,Hennur,1255.0,2.0,52.35,2
2284,Hennur,1255.0,2.0,54.5,2
2285,Hennur,1255.0,2.0,55.5,2
2286,Hennur,1255.0,2.0,53.57,2
2287,Hennur,1255.0,2.0,56.5,2
2288,Hennur,1050.0,2.0,42.73,2
2289,Hennur,1295.0,2.0,62.0,2
2290,Hennur Road,2089.0,3.0,140.0,3
2291,Hennur Road,5000.0,8.0,250.0,8
2292,Hennur Road,1385.0,2.0,83.09,2
2293,Hennur Road,2264.0,3.0,159.0,3
2294,Hennur Road,1157.0,2.0,84.0,2
2295,Hennur Road,1904.0,3.0,120.0,3
2296,Hennur Road,1891.0,3.0,109.0,3
2297,Hennur Road,1561.0,3.0,95.0,3
2298,Hennur Road,2060.0,3.0,149.0,3
2299,Hennur Road,1482.0,2.0,92.0,3
2300,Hennur Road,1232.0,2.0,89.0,2
2301,Hennur Road,1482.0,2.0,83.73,3
2302,Hennur Road,1482.0,2.0,87.0,3
2303,Hennur Road,1891.0,3.0,139.0,3
2304,Hennur Road,1703.0,3.0,101.0,3
2305,Hennur Road,1232.0,2.0,69.61,2
2306,Hennur Road,987.0,2.0,49.0,2
2307,Hennur Road,1804.0,3.0,102.0,3
2308,Hennur Road,2160.0,3.0,160.0,3
2309,Hennur Road,1680.0,3.0,99.27,3
2310,Hennur Road,1385.0,2.0,83.09,2
2311,Hennur Road,2350.0,3.0,174.0,3
2312,Hennur Road,1586.0,3.0,93.94,3
2313,Hennur Road,1975.0,3.0,123.0,3
2314,Hennur Road,1290.0,2.0,94.5,3
2315,Hennur Road,901.0,2.0,49.5,2
2316,Hennur Road,1445.0,3.0,86.56,3
2317,Hennur Road,1482.0,2.0,97.0,3
2318,Hennur Road,2651.0,2.0,225.0,3
2319,Hennur Road,1182.0,2.0,82.5,2
2320,Hennur Road,1036.0,2.0,59.46,2
2321,Hennur Road,1891.0,3.0,109.0,3
2322,Hennur Road,1232.0,2.0,69.61,2
2323,Hennur Road,1804.0,3.0,102.0,3
2324,Hennur Road,2320.0,3.0,170.0,3
2325,Hennur Road,1936.0,3.0,118.0,3
2326,Hennur Road,1480.0,2.0,65.0,2
2327,Hennur Road,1590.0,3.0,96.5,3
2328,Hennur Road,1445.0,2.0,105.0,3
2329,Hennur Road,1036.0,2.0,59.45,2
2330,Hennur Road,1832.0,3.0,125.0,3
2331,Hennur Road,1359.0,2.0,104.0,2
2332,Hennur Road,1341.0,2.0,75.76,2
2333,Hennur Road,1040.0,2.0,50.0,2
2334,Hennur Road,1685.0,3.0,95.0,3
2335,Hennur Road,1414.0,2.0,84.18,2
2336,Hennur Road,1949.0,3.0,133.0,3
2337,Hennur Road,1232.0,2.0,89.0,2
2338,Hennur Road,1250.0,2.0,77.88,3
2339,Hennur Road,2502.0,4.0,180.0,4
2340,Hennur Road,1831.0,3.0,110.0,3
2341,Hennur Road,1232.0,2.0,87.0,2
2342,Hennur Road,1232.0,2.0,74.0,2
2343,Hennur Road,1232.0,2.0,66.0,2
2344,Hennur Road,1341.0,2.0,95.0,2
2345,Hennur Road,2700.0,3.0,150.0,3
2346,Hennur Road,1232.0,2.0,88.0,2
2347,Hennur Road,2365.0,4.0,175.0,3
2348,Hennur Road,1310.0,2.0,66.0,2
2349,Hennur Road,1015.0,2.0,50.0,2
2350,Hennur Road,2264.0,3.0,168.0,3
2351,Hennur Road,2002.0,3.0,120.0,3
2352,Hennur Road,1232.0,2.0,69.6,2
2353,Hennur Road,1195.0,2.0,73.0,2
2354,Hennur Road,1020.0,2.0,47.0,2
2355,Hennur Road,1061.0,2.0,54.92,2
2356,Hennur Road,1020.0,2.0,45.0,2
2357,Hennur Road,2041.0,3.0,128.0,3
2358,Hennur Road,1232.0,2.0,87.0,2
2359,Hennur Road,1066.0,2.0,52.23,2
2360,Hennur Road,973.0,2.0,56.0,2
2361,Hennur Road,1255.0,2.0,84.0,2
2362,Hennur Road,1232.0,2.0,83.0,2
2363,Hennur Road,1832.0,3.0,116.0,3
2364,Hennur Road,2050.0,3.0,120.0,3
2365,Hennur Road,1445.0,2.0,86.69,3
2366,Hennur Road,1445.0,2.0,83.0,3
2367,Hennur Road,1679.0,3.0,94.86,3
2368,Hennur Road,1654.0,3.0,97.8,3
2369,Hennur Road,1305.0,2.0,110.0,3
2370,Hennur Road,1480.0,3.0,100.0,3
2371,Hennur Road,1450.0,3.0,88.6,3
2372,Hennur Road,1155.0,2.0,69.18,2
2373,Hennur Road,1053.0,2.0,53.0,2
2374,Hennur Road,1195.0,2.0,59.0,2
2375,Hennur Road,1904.0,3.0,129.0,3
2376,Hennur Road,1981.0,3.0,134.0,3
2377,Hennur Road,1155.0,2.0,69.18,2
2378,Hennur Road,1590.0,3.0,105.0,3
2379,Hennur Road,2041.0,3.0,138.0,3
2380,Hennur Road,1100.0,2.0,78.0,3
2381,Hennur Road,1880.0,4.0,154.0,4
2382,Hennur Road,1232.0,2.0,69.61,2
2383,Hennur Road,1748.0,3.0,103.0,3
2384,Hennur Road,1460.0,2.0,80.3,2
2385,Hennur Road,1933.0,3.0,140.0,3
2386,Hennur Road,1030.0,2.0,46.5,2
2387,Hennur Road,1232.0,2.0,69.61,2
2388,Hennur Road,1450.0,3.0,79.0,3
2389,Hennur Road,1445.0,2.0,89.56,3
2390,Hennur Road,973.0,2.0,50.74,2
2391,Hennur Road,1482.0,2.0,83.73,3
2392,Hennur Road,1305.0,2.0,77.0,3
2393,Hennur Road,1165.0,2.0,67.0,2
2394,Hennur Road,980.0,2.0,51.0,2
2395,Hennur Road,1232.0,2.0,80.0,2
2396,Hennur Road,950.0,2.0,55.0,2
2397,Hennur Road,1140.0,2.0,56.0,2
2398,Hennur Road,1891.0,3.0,110.0,3
2399,Hennur Road,1165.0,2.0,52.0,2
2400,Hennur Road,1450.0,2.0,80.0,2
2401,Hennur Road,1155.0,2.0,69.18,2
2402,Hennur Road,1936.0,3.0,131.0,3
2403,Hoodi,985.0,2.0,67.0,2
2404,Hoodi,1425.0,2.0,80.0,2
2405,Hoodi,1420.0,2.0,75.0,2
2406,Hoodi,1639.0,3.0,110.0,3
2407,Hoodi,1639.0,3.0,98.32,3
2408,Hoodi,1026.0,2.0,60.87,2
2409,Hoodi,1050.0,2.0,50.0,2
2410,Hoodi,1400.0,2.0,78.0,2
2411,Hoodi,2400.0,5.0,160.0,5
2412,Hoodi,1196.0,2.0,71.74,2
2413,Hoodi,1500.0,2.0,84.0,2
2414,Hoodi,1055.0,2.0,57.63,2
2415,Hoodi,1925.0,2.0,114.0,3
2416,Hoodi,1400.0,2.0,82.0,2
2417,Hoodi,706.0,1.0,48.24,1
2418,Hoodi,1257.0,2.0,69.0,2
2419,Hoodi,1132.0,2.0,67.9,2
2420,Hoodi,1430.0,2.0,110.0,2
2421,Hoodi,1257.0,2.0,71.03,2
2422,Hoodi,1305.0,2.0,75.0,2
2423,Hoodi,1240.0,2.0,65.0,2
2424,Hoodi,1108.0,2.0,74.23,2
2425,Hoodi,1257.0,2.0,68.5,2
2426,Hoodi,1000.0,2.0,48.0,2
2427,Hoodi,1063.0,2.0,61.17,2
2428,Hoodi,1259.0,2.0,69.45,2
2429,Hoodi,1837.0,3.0,142.0,3
2430,Hoodi,1447.0,3.0,76.0,2
2431,Hoodi,1660.0,3.0,128.0,3
2432,Hoodi,2144.0,3.0,140.0,3
2433,Hoodi,1108.0,2.0,66.46,2
2434,Hoodi,1837.0,3.0,110.0,3
2435,Hoodi,1660.0,3.0,125.0,3
2436,Hoodi,3385.0,4.0,220.0,4
2437,Hoodi,1181.0,2.0,55.0,2
2438,Horamavu Agara,1200.0,2.0,45.0,2
2439,Horamavu Agara,1560.0,3.0,75.0,3
2440,Horamavu Agara,755.0,2.0,37.49,2
2441,Horamavu Agara,982.0,2.0,47.65,2
2442,Horamavu Agara,1650.0,2.0,75.0,3
2443,Horamavu Agara,950.0,2.0,39.0,2
2444,Horamavu Agara,1106.0,2.0,43.09,2
2445,Horamavu Agara,1079.0,2.0,41.0,2
2446,Horamavu Agara,1107.83,2.0,41.51,2
2447,Horamavu Agara,980.0,2.0,38.19,2
2448,Horamavu Agara,1145.0,2.0,41.21,2
2449,Horamavu Agara,1000.0,2.0,46.0,2
2450,Horamavu Agara,760.0,2.0,37.49,2
2451,Horamavu Agara,1150.0,2.0,42.0,2
2452,Horamavu Agara,750.0,2.0,37.49,2
2453,Horamavu Agara,625.0,1.0,27.0,1
2454,Horamavu Agara,994.0,2.0,42.28,2
2455,Horamavu Agara,1107.83,2.0,41.51,2
2456,Horamavu Agara,1090.0,2.0,46.0,2
2457,Horamavu Agara,1400.0,3.0,63.0,3
2458,Horamavu Agara,1557.0,3.0,70.0,3
2459,Horamavu Agara,1058.0,2.0,47.0,2
2460,Horamavu Banaswadi,1156.0,2.0,46.0,2
2461,Horamavu Banaswadi,1180.0,2.0,58.0,2
2462,Horamavu Banaswadi,1307.0,2.0,51.6,2
2463,Horamavu Banaswadi,3800.0,8.0,200.0,6
2464,Horamavu Banaswadi,1357.0,2.0,54.0,2
2465,Horamavu Banaswadi,925.0,2.0,38.0,2
2466,Horamavu Banaswadi,1272.0,2.0,48.0,2
2467,Horamavu Banaswadi,1225.0,2.0,49.5,2
2468,Horamavu Banaswadi,1272.0,2.0,51.5,2
2469,Horamavu Banaswadi,1272.0,2.0,51.5,2
2470,Horamavu Banaswadi,1156.0,2.0,46.9,2
2471,Horamavu Banaswadi,1200.0,2.0,45.0,2
2472,Horamavu Banaswadi,1254.0,2.0,47.0,2
2473,Horamavu Banaswadi,1610.0,3.0,68.0,3
2474,Horamavu Banaswadi,1210.0,2.0,50.0,2
2475,Horamavu Banaswadi,1357.0,2.0,54.0,2
2476,Horamavu Banaswadi,1272.0,2.0,50.0,2
2477,Horamavu Banaswadi,1200.0,2.0,45.0,2
2478,Horamavu Banaswadi,1025.0,2.0,45.0,2
2479,Horamavu Banaswadi,1081.0,2.0,52.0,2
2480,Horamavu Banaswadi,1000.0,2.0,50.0,2
2481,Hormavu,1500.0,2.0,78.0,2
2482,Hormavu,1150.0,2.0,55.0,2
2483,Hormavu,715.0,1.0,46.0,1
2484,Hormavu,1180.0,2.0,50.0,2
2485,Hormavu,1200.0,2.0,67.0,2
2486,Hormavu,1200.0,3.0,70.0,2
2487,Hormavu,1175.0,2.0,52.0,2
2488,Hormavu,1351.0,2.0,53.0,1
2489,Hormavu,1141.0,2.0,44.4,2
2490,Hormavu,1130.0,2.0,42.3,2
2491,Hormavu,1725.0,3.0,85.0,3
2492,Hormavu,1153.0,2.0,65.0,2
2493,Hormavu,1150.0,2.0,53.11,2
2494,Hormavu,1123.0,2.0,56.0,2
2495,Hormavu,1385.0,2.0,69.0,3
2496,Hormavu,1030.0,2.0,49.35,2
2497,Hormavu,1018.0,2.0,50.8,2
2498,Hormavu,1555.0,3.0,75.0,3
2499,Hormavu,1143.0,2.0,53.0,2
2500,Hormavu,1000.0,2.0,50.0,2
2501,Hormavu,1200.0,2.0,68.0,2
2502,Hormavu,1200.0,2.0,68.0,2
2503,Hormavu,765.0,2.0,37.49,2
2504,Hormavu,1250.0,2.0,60.0,2
2505,Hormavu,965.0,2.0,37.15,2
2506,Hormavu,1129.0,2.0,44.0,2
2507,Hormavu,1385.0,2.0,69.25,3
2508,Hormavu,1065.0,2.0,50.92,2
2509,Hormavu,1046.0,2.0,60.0,2
2510,Hormavu,1400.0,2.0,75.0,2
2511,Hormavu,1365.0,2.0,65.0,3
2512,Hormavu,1196.0,2.0,44.8,2
2513,Hormavu,1263.0,2.0,47.36,2
2514,Hormavu,1015.0,2.0,39.08,2
2515,Hormavu,1200.0,2.0,73.0,2
2516,Hormavu,1250.0,2.0,65.0,2
2517,Hormavu,1075.0,2.0,53.7,2
2518,Hormavu,980.0,2.0,42.0,2
2519,Hormavu,860.0,2.0,56.0,2
2520,Hormavu,1075.0,2.0,53.7,2
2521,Hormavu,2282.0,4.0,115.0,4
2522,Hormavu,1206.0,2.0,55.0,2
2523,Hormavu,1310.0,2.0,67.0,2
2524,Hormavu,1310.0,2.0,60.0,2
2525,Hormavu,1020.0,2.0,45.75,2
2526,Hormavu,1210.0,2.0,69.0,2
2527,Hosa Road,1652.0,3.0,85.0,3
2528,Hosa Road,1639.0,3.0,80.0,3
2529,Hosa Road,1161.0,2.0,55.15,2
2530,Hosa Road,1726.0,3.0,81.99,3
2531,Hosa Road,1161.0,2.0,55.15,2
2532,Hosa Road,1430.0,2.0,97.52,2
2533,Hosa Road,1365.0,2.0,92.0,2
2534,Hosa Road,1243.0,2.0,48.5,2
2535,Hosa Road,1332.0,2.0,86.12,3
2536,Hosa Road,615.0,1.0,28.29,1
2537,Hosa Road,1318.0,2.0,85.28,3
2538,Hosa Road,1513.0,3.0,103.0,3
2539,Hosa Road,1133.0,2.0,52.0,2
2540,Hosa Road,1016.0,2.0,40.0,2
2541,Hosa Road,972.0,2.0,40.0,2
2542,Hosa Road,1161.0,2.0,55.15,2
2543,Hosa Road,1532.0,3.0,98.13,3
2544,Hosa Road,1680.0,3.0,101.0,3
2545,Hosa Road,880.0,2.0,50.0,2
2546,Hosa Road,1533.0,3.0,98.18,3
2547,Hosa Road,1040.0,2.0,68.59,2
2548,Hosa Road,1040.0,2.0,61.0,2
2549,Hosa Road,1245.0,2.0,62.0,2
2550,Hosa Road,1311.0,2.0,84.86,3
2551,Hosa Road,1512.0,3.0,103.0,3
2552,Hosa Road,1107.0,1.0,39.99,1
2553,Hosa Road,1726.0,3.0,81.99,3
2554,Hosa Road,1364.0,2.0,64.79,2
2555,Hosa Road,1016.0,2.0,45.0,2
2556,Hosa Road,1360.0,2.0,77.61,2
2557,Hosa Road,1170.0,2.0,65.0,2
2558,Hosa Road,1161.0,2.0,55.15,2
2559,Hosa Road,1470.0,2.0,84.22,3
2560,Hosa Road,1513.0,3.0,103.0,3
2561,Hosa Road,1161.0,2.0,48.75,2
2562,Hosa Road,1893.0,3.0,130.0,3
2563,Hosa Road,1016.0,2.0,39.95,2
2564,Hosakerehalli,2378.0,3.0,262.0,3
2565,Hosakerehalli,2376.0,3.0,203.0,3
2566,Hosakerehalli,3205.0,5.0,380.0,4
2567,Hosakerehalli,3024.0,5.0,350.0,4
2568,Hosakerehalli,2400.0,5.0,250.0,5
2569,Hosakerehalli,1817.0,4.0,153.0,3
2570,Hosakerehalli,1304.0,2.0,100.0,2
2571,Hosakerehalli,1200.0,1.0,150.0,1
2572,Hosakerehalli,2480.0,3.0,245.0,3
2573,Hosakerehalli,2480.0,4.0,260.0,3
2574,Hosakerehalli,1200.0,2.0,100.0,3
2575,Hosakerehalli,3205.0,4.0,300.0,4
2576,Hosakerehalli,3033.0,4.0,326.0,4
2577,Hosakerehalli,2480.0,4.0,265.0,3
2578,Hosakerehalli,2376.0,3.0,240.0,3
2579,Hoskote,1250.0,3.0,50.0,3
2580,Hoskote,1225.0,3.0,40.0,3
2581,Hoskote,1740.0,3.0,60.0,3
2582,Hoskote,1170.0,2.0,45.0,2
2583,Hoskote,1069.0,2.0,38.0,3
2584,Hoskote,1095.0,2.0,33.6,2
2585,Hoskote,1695.0,3.0,50.0,3
2586,Hoskote,1065.0,2.0,31.5,2
2587,Hoskote,1065.0,2.0,28.5,2
2588,Hoskote,945.0,2.0,35.0,2
2589,Hoskote,1065.0,2.0,33.75,2
2590,Hosur Road,1656.0,2.0,120.0,2
2591,Hosur Road,1194.0,2.0,69.0,2
2592,Hosur Road,3300.0,5.0,240.0,5
2593,Hosur Road,1510.0,2.0,105.0,3
2594,Hosur Road,1427.0,2.0,80.63,3
2595,Hosur Road,1508.0,2.0,110.0,3
2596,Hosur Road,1345.0,2.0,106.0,2
2597,Hosur Road,1590.0,2.0,125.0,3
2598,Hosur Road,460.0,1.0,21.0,1
2599,Hosur Road,1179.0,2.0,49.0,2
2600,Hosur Road,950.0,2.0,60.0,2
2601,Hosur Road,1194.0,2.0,71.64,2
2602,Hosur Road,1766.0,3.0,130.0,3
2603,Hosur Road,1689.0,3.0,103.0,3
2604,Hosur Road,3600.0,5.0,180.0,5
2605,Hosur Road,1345.0,2.0,106.0,2
2606,Hosur Road,1590.0,2.0,126.0,3
2607,Hosur Road,1170.0,2.0,48.0,2
2608,Hosur Road,1250.0,2.0,55.0,2
2609,Hosur Road,1689.0,3.0,103.0,3
2610,Hosur Road,2000.0,4.0,130.0,4
2611,Hosur Road,1250.0,2.0,65.0,2
2612,Hosur Road,1689.0,3.0,103.0,3
2613,Hosur Road,2289.0,3.0,180.0,3
2614,Hosur Road,1345.0,2.0,106.0,2
2615,Hosur Road,1223.0,2.0,93.0,2
2616,Hosur Road,1919.0,3.0,117.0,3
2617,Hulimavu,1125.0,2.0,50.0,2
2618,Hulimavu,1242.0,2.0,51.0,2
2619,Hulimavu,1823.0,3.0,100.0,3
2620,Hulimavu,1300.0,2.0,36.0,2
2621,Hulimavu,1080.0,2.0,43.2,2
2622,Hulimavu,1100.0,2.0,71.5,2
2623,Hulimavu,688.0,1.0,50.0,1
2624,Hulimavu,1255.0,2.0,73.0,2
2625,Hulimavu,1058.0,2.0,48.0,2
2626,Hulimavu,1375.0,2.0,80.0,2
2627,Hulimavu,1248.0,2.0,69.0,2
2628,Hulimavu,1818.0,3.0,135.0,3
